"","geoid_text","weighted_im"
"232","08031",82.1247041689423
"233","08033",29.8293942507839
"234","08035",87.9140919870403
"235","08037",61.1899144844109
"236","08039",21.0154662692378
"237","08041",42.5465265384361
"238","08043",65.5897703931925
"239","08045",51.1234228143182
"240","08047",90.0073020033702
"241","08049",50.700976924119
"242","08051",41.0239372036994
"243","08053",41.625535647162
"244","08055",33.781226263447
"245","08057",44.6619608251719
"246","08059",92.7378944307111
"247","08061",2.41342956647809
"248","08063",0.897895668932469
"249","08065",56.4772760592288
"250","08067",62.2969955944218
"251","08069",74.5895353310819
"252","08071",12.506624780451
"253","08073",2.09647089549802
"254","08075",12.0799676528479
"255","08077",43.1072141671651
"256","08079",44.9917911883538
"257","08081",15.8584403734951
"258","08083",23.5718701273613
"259","08085",32.8310451282566
"260","08087",28.4730361765538
"261","08089",13.7389280489427
"262","08091",48.7202510633883
"263","08093",79.4021218605125
"264","08095",1.65877106856488
"265","08097",72.695850802371
"266","08099",3.06783867985895
"267","08101",37.8205989036143
"268","08103",30.4942359085431
"269","08105",25.9239596508005
"270","08107",55.1455010103411
"271","08109",11.8313280826844
"272","08111",64.9110547299746
"273","08113",33.9468487165483
"274","08115",1.46616464320475
"275","08117",62.6585920101804
"276","08119",82.1097628518202
"277","08121",11.874195742593
"278","08123",25.7961221515262
"279","08125",1.23031037596844
"280","09001",84.6458933253105
"281","09003",85.8505906619164
"282","09005",88.2966318926975
"283","09007",72.4327421356105
"284","09009",81.9599745870394
"285","09011",68.132395047788
"286","09013",74.8142249814427
"287","09015",73.902807775378
"288","10001",0
"289","10003",32.1250646328852
"290","10005",0
"291","11001",99.2708505367465
"292","12001",0
"293","12003",0
"294","12005",26.0872851356954
"295","12007",0
"296","12009",26.6044990219517
"297","12011",16.1886419526097
"298","12013",42.0140127388535
"299","12015",16.3880214226446
"300","12017",57.2592182104949
"301","12019",0
"302","12021",25.2804503035003
"303","12023",0
"304","12027",63.8834874504624
"305","12029",0
"306","12031",0
"307","12033",3.82546154717409
"308","12035",0
"309","12037",0
"310","12039",0
"311","12041",0
"312","12043",46.9197981410732
"313","12045",14.0681784569879
"314","12047",0
"315","12049",50.0432749569897
"316","12051",13.5761039329831
"317","12053",41.169895509743
"318","12055",61.8188199389624
"319","12057",37.6742229492872
"320","12059",0
"321","12061",51.0330832551839
"322","12063",32.7081626035433
"323","12065",0
"324","12067",0
"325","12069",7.69937455890584
"326","12071",0
"327","12073",0
"328","12075",1.30065661478599
"329","12077",0
"330","12079",0
"331","12081",33.750636672326
"332","12083",7.03106010595982
"333","12085",15.1212612163509
"334","12086",14.9394011208074
"335","12087",12.6946450860428
"336","12089",0
"337","12091",0
"338","12093",62.7832028784244
"339","12095",15.7552451475373
"340","12097",58.0316490008038
"341","12099",26.3684090794196
"342","12101",67.1798690132084
"343","12103",34.4404078485134
"344","12105",43.0276751217873
"345","12107",0
"346","12109",0
"347","12111",0.851712076583211
"348","12113",0
"349","12115",18.7248640356993
"350","12117",0
"351","12119",43.2004952898903
"352","12121",0
"353","12123",0
"354","12125",0
"355","12127",0
"356","12129",0
"357","12131",0
"358","12133",8.21797331871345
"359","13001",0
"360","13003",0
"361","13005",0
"362","13007",0
"363","13009",70.6395300041964
"364","13011",79.5046268477346
"365","13013",83.1221281741233
"366","13015",76.8328538894882
"367","13017",0
"368","13019",0
"369","13021",11.6004641909814
"370","13023",0
"371","13025",0
"372","13027",0
"373","13029",0
"374","13031",0
"375","13033",49.4236991102723
"376","13035",88.9826399281652
"377","13037",0
"378","13039",0
"379","13043",0
"380","13045",82.5028766128582
"381","13047",96.3296379698597
"382","13049",0
"383","13051",16.4281972440497
"384","13053",1.58351069788283
"385","13055",79.3533638731699
"386","13057",85.5822095435685
"387","13059",82.4123663412366
"388","13061",0
"389","13063",95.5473170731707
"390","13065",0
"391","13067",91.4546345447121
"392","13069",0
"393","13071",0
"394","13073",94.7662943976565
"395","13075",0
"396","13077",84.7977287066246
"397","13079",28.3300594468855
"398","13081",52.1647459665297
"399","13083",96.0127604587304
"400","13085",96.1523822023888
"401","13087",0
"402","13089",83.4722308730406
"403","13091",0
"404","13093",48.8174282678002
"405","13095",40.7810765349033
"406","13097",90.7155256894862
"407","13099",0
"408","13101",0
"409","13103",61.2197949434929
"410","13105",91.9132169200662
"411","13107",0
"412","13109",0
"413","13111",86.7843559382849
"414","13113",87.1798530658378
"415","13115",80.9095005428882
"416","13117",98.0351735913489
"417","13119",82.1170459334176
"418","13121",89.6648762506582
"419","13123",79.9797557630771
"420","13125",5.48549737200701
"421","13127",0
"422","13129",77.5576470588235
"423","13131",0
"424","13133",64.545101842871
"425","13135",89.7222580229411
"426","13137",96.3150090780714
"427","13139",94.2472631923959
"428","13141",48.3105256954267
"429","13143",76.0545888435915
"430","13145",88.9405810907359
"431","13147",91.5479587357331
"432","13149",90.3891068759342
"433","13151",90.5902317167715
"434","13153",1.31999703637845
"435","13155",0
"436","13157",86.1455171848085
"437","13159",73.9197195838987
"438","13161",0
"439","13163",12.7971946230275
"440","13165",4.54645593869732
"441","13167",12.1063751607569
"442","13169",56.4479641230068
"443","13171",69.8098410295231
"444","13173",0
"445","13175",25.4715813361758
"446","13177",83.278067377266
"447","13179",0
"448","13181",94.9608357947708
"449","13183",0
"450","13185",0
"451","13187",96.9731390623451
"452","13189",81.7445324881141
"453","13191",0
"454","13193",57.8291735995563
"455","13195",86.0777416494236
"456","13197",43.8211220110362
"457","13199",63.6995985727029
"458","13201",0
"459","13205",0
"460","13207",64.6078750176728
"461","13209",0
"462","13211",65.1444903143855
"463","13213",74.3357687936353
"464","13215",20.3726138966658
"465","13217",82.1780600927606
"466","13219",74.2885632270736
"467","13221",83.7612073357107
"468","13223",83.2514782297079
"469","13225",3.22985296854644
"470","13227",83.4857868634329
"471","13229",0
"472","13231",59.9342054636399
"473","13233",76.9633101956189
"474","13235",0
"475","13237",69.474567015135
"476","13239",0
"477","13241",86.7449794699515
"478","13243",0
"479","13245",79.6606148839599
"480","13247",87.7249253094324
"481","13249",61.6357538151937
"482","13251",50.1511597938144
"483","13253",0
"484","13255",80.5993517474634
"485","13257",86.66391184573
"486","13259",4.744669218152
"487","13261",74.8600079995429
"488","13263",38.8706988672793
"489","13265",56.1302781380602
"490","13267",0
"491","13269",55.3576193299733
"492","13271",0
"493","13273",24.1559426571095
"494","13275",0
"495","13277",0
"496","13279",0
"497","13281",84.2123647097409
"498","13283",0
"499","13285",92.0138292498106
"500","13287",7.91753177452217
"501","13289",13.8413905486149
"502","13291",85.4914500683995
"503","13293",53.7105874258192
"504","13295",86.4302808918
"505","13297",76.4050989085948
"506","13299",0
"507","13301",41.8325969563083
"508","13303",27.8848210612916
"509","13305",0
"510","13307",60.3683999465312
"511","13309",0
"512","13311",98.3435974901232
"513","13313",81.6019924557501
"514","13315",0
"515","13317",90.2082294264339
"516","13319",61.5889933387288
"517","13321",37.8318475705329
"518","16001",41.7301220806794
"519","16003",35.2993218249075
"520","16005",8.64317234616328
"521","16007",0.179965133431675
"522","16009",40.9664848571839
"523","16011",5.53245098169364
"524","16013",16.5323326124751
"525","16015",64.3802037201063
"526","16017",57.8752843452355
"527","16019",5.86996578436746
"528","16021",39.1552149400987
"529","16023",0.0283275077325421
"530","16025",38.5301456386699
"531","16027",33.7092638351438
"532","16029",5.86116719094793
"533","16031",14.1114055751865
"534","16033",0.18459722067106
"535","16035",62.1701152806218
"536","16037",16.9062845484904
"537","16039",50.7598333726608
"538","16041",6.51116729877792
"539","16043",5.13591959142467
"540","16045",47.1492395911244
"541","16047",25.072603843056
"542","16049",44.7008113019559
"543","16051",1.31042382588774
"544","16053",12.2718650719492
"545","16055",42.8439059005677
"546","16057",59.6865179995294
"547","16059",12.038426710198
"548","16061",56.1506070025218
"549","16063",10.2131036575403
"550","16065",5.33985257401022
"551","16067",5.55642540620384
"552","16069",53.2420070318404
"553","16071",1.00926121310169
"554","16073",19.3669883456873
"555","16075",38.9600823045268
"556","16077",9.48544939982434
"557","16079",57.1421178174383
"558","16081",5.54727829510656
"559","16083",19.7003969412177
"560","16085",27.4425656064592
"561","16087",37.678275987238
"562","17001",75.1739130434783
"563","17003",46.6071905609973
"564","17005",69.97801955451
"565","17007",67.7947079380929
"566","17009",72.3904090784296
"567","17011",72.8293964100416
"568","17013",89.9624441132638
"569","17015",84.9884260654651
"570","17017",72.2055156227079
"571","17019",59.6731972712409
"572","17021",66.149600723811
"573","17023",44.712962962963
"574","17025",60.8127659574468
"575","17027",72.1033458499131
"576","17029",70.4400485570822
"577","17031",98.7791645815549
"578","17033",51.3084059068535
"579","17035",55.4111823419622
"580","17037",60.2811266356177
"581","17039",52.9856874869728
"582","17041",67.2364053434084
"583","17043",94.4865701614928
"584","17045",44.8750845851942
"585","17047",43.4204272531918
"586","17049",66.1919784214847
"587","17051",71.6968227489622
"588","17053",60.0753242241779
"589","17055",79.4926628839757
"590","17057",58.2738315373334
"591","17059",48.0674957118353
"592","17061",82.7298509771567
"593","17063",55.4621821272145
"594","17065",50.3068629349861
"595","17067",67.2806386949609
"596","17069",54.7047146401985
"597","17071",73.7897549159305
"598","17073",79.9840777361064
"599","17075",83.8585116817142
"600","17077",78.6341930660686
"601","17079",57.5518955873213
"602","17081",74.4657890930132
"603","17083",89.4883045292014
"604","17085",80.0345784612585
"605","17087",61.7132714804357
"606","17089",71.7318081735675
"607","17091",81.7918853034748
"608","17093",52.5356331877729
"609","17095",49.2170394119487
"610","17097",96.9290291669162
"611","17099",66.4882090503505
"612","17101",58.3439662955161
"613","17103",77.0349250502241
"614","17105",68.4547485131462
"615","17107",52.9279770836175
"616","17109",59.9472227524337
"617","17111",76.6122242181383
"618","17113",62.0998481397115
"619","17115",75.6992502883506
"620","17117",79.4452012584736
"621","17119",87.1966377605355
"622","17121",69.8308008012899
"623","17123",80.0688462081627
"624","17125",61.8562222111205
"625","17127",59.7001046146693
"626","17129",60.3682848474032
"627","17131",70.3735273735274
"628","17133",65.5535373524631
"629","17135",68.3734036646308
"630","17137",77.0528463277947
"631","17139",65.4671240708977
"632","17141",76.1844191276776
"633","17143",58.8184090706187
"634","17145",75.6997102909686
"635","17147",71.4185450819672
"636","17149",79.270521151041
"637","17151",54.8607832819665
"638","17153",51.7948113207547
"639","17155",77.8566525008173
"640","17157",68.8486863827178
"641","17159",59.2760149323378
"642","17161",84.5857187402557
"643","17163",77.357838018462
"644","17165",45.8793830932635
"645","17167",72.4473008537133
"646","17169",66.5847625119541
"647","17171",82.5339946500223
"648","17173",68.1748992304874
"649","17175",39.3220736112467
"650","17177",55.9069883361579
"651","17179",61.0428791509757
"652","17181",51.6220992264604
"653","17183",54.0197058180569
"654","17185",47.8570721445366
"655","17187",58.902734617775
"656","17189",68.7052841475573
"657","17191",59.2337294404659
"658","17193",41.9136432456681
"659","17195",90.4814096346589
"660","17197",73.0985980843801
"661","17199",76.3234958834706
"662","17201",67.7443221854843
"663","17203",76.0930691014733
"664","18001",41.284211398277
"665","18003",57.3971177624286
"666","18005",49.9681055815232
"667","18007",45.5702513676338
"668","18009",6.86464886923993
"669","18011",44.4030981982581
"670","18013",80.8408282971916
"671","18015",17.021996996997
"672","18017",14.6059825001696
"673","18019",83.7701398758321
"674","18021",55.9404092471103
"675","18023",18.06
"676","18025",79.2242385555353
"677","18027",51.7895211703293
"678","18029",79.7213670514935
"679","18031",59.0705616283453
"680","18033",88.8096232691266
"681","18035",63.841091606851
"682","18037",72.7109976078102
"683","18039",61.560139523695
"684","18041",60.270086364826
"685","18043",74.8093714715845
"686","18045",28.7967169037006
"687","18047",69.0557754587981
"688","18049",9.12360658224008
"689","18051",65.1482838302429
"690","18053",15.9807992401113
"691","18055",44.626572489173
"692","18057",91.355993845293
"693","18059",45.0552653285675
"694","18061",77.7332252648642
"695","18063",43.5725795344994
"696","18065",54.2658300057045
"697","18067",38.3135114430719
"698","18069",8.66078559500472
"699","18071",67.5101303252656
"700","18073",70.4820757081975
"701","18075",5.2913033921899
"702","18077",86.7375765563222
"703","18079",65.8685854529228
"704","18081",36.2806051066807
"705","18083",58.3447757185066
"706","18085",19.1516905269571
"707","18087",51.9468511103021
"708","18089",89.3365943649374
"709","18091",69.8177622377622
"710","18093",62.1065645241654
"711","18095",91.1758965752999
"712","18097",48.2563403898554
"713","18099",46.3315183377144
"714","18101",46.6738878782868
"715","18103",13.2040420613021
"716","18105",69.0835671754158
"717","18107",27.3010860484545
"718","18109",33.1311250085905
"719","18111",80.3795437103188
"720","18113",55.9126213592233
"721","18115",83.1128254580521
"722","18117",55.5277892704455
"723","18119",43.5312386619258
"724","18121",33.3604156234352
"725","18123",86.871094603452
"726","18125",59.5742574257426
"727","18127",87.8029246042393
"728","18129",47.3912343110276
"729","18131",15.4197498866066
"730","18133",51.3853152154896
"731","18135",44.885632683472
"732","18137",74.5737890305962
"733","18139",55.9427488804685
"734","18141",65.4795607077486
"735","18143",80.6903093987157
"736","18145",43.2142174921545
"737","18147",91.5405045550105
"738","18149",61.2695150531819
"739","18151",52.1923009776536
"740","18153",47.3042319846335
"741","18155",90.9675349188373
"742","18157",19.5780673302763
"743","18159",78.2636697644262
"744","18161",68.1959413369713
"745","18163",79.7897112985624
"746","18165",34.0159004867496
"747","18167",42.0180384087791
"748","18169",10.931737647924
"749","18171",33.2937245564175
"750","18173",92.7139050910924
"751","18175",65.6500681013348
"752","18177",51.4607085682467
"753","18179",9.63264685766396
"754","18181",17.7674598782512
"755","18183",6.95135360266556
"756","19001",54.7415597235933
"757","19003",62.742877916584
"758","19005",48.3208183837348
"759","19007",69.1405210945165
"760","19009",45.4940525411869
"761","19011",85.6759785291698
"762","19013",75.7788537160834
"763","19015",74.1537593246957
"764","19017",60.644051508745
"765","19019",66.2552282768778
"766","19021",62.6914723420759
"767","19023",68.1196072741343
"768","19025",69.3813459268005
"769","19027",72.763475859348
"770","19029",51.8708890989601
"771","19031",57.8366942308622
"772","19033",56.5823417070663
"773","19035",74.9098312688969
"774","19037",48.3542965271594
"775","19039",63.0236512900704
"776","19041",55.9220715408805
"777","19043",56.0146322406506
"778","19045",84.8930241775664
"779","19047",81.4333622662353
"780","19049",90.356762158561
"781","19051",62.6053409154262
"782","19053",54.0131426158556
"783","19055",61.6020715814044
"784","19057",76.5022585924714
"785","19059",54.007610137541
"786","19061",65.5082161767391
"787","19063",50.950479121494
"788","19065",49.9418398768283
"789","19067",62.6368332397529
"790","19069",60.9286784247403
"791","19071",53.6994756390649
"792","19073",81.1670033006552
"793","19075",67.1473772791024
"794","19077",79.2772559066325
"795","19079",59.3828688364841
"796","19081",49.2871870397644
"797","19083",58.6596858638743
"798","19085",91.840242142399
"799","19087",65.4775849835516
"800","19089",37.9419351004398
"801","19091",65.6597311966917
"802","19093",80.8301972784686
"803","19095",65.5083592814371
"804","19097",75.7900688937996
"805","19099",55.3789514115614
"806","19101",60.2622253720765
"807","19103",73.8657842428623
"808","19105",70.270900399961
"809","19107",53.8767169829636
"810","19109",56.8681109185442
"811","19111",75.4241696260706
"812","19113",69.8001942879347
"813","19115",66.4401052205585
"814","19117",67.246743990151
"815","19119",73.8323824135782
"816","19121",61.8932845911162
"817","19123",63.4480557737628
"818","19125",68.9765239692247
"819","19127",61.1552206568161
"820","19129",51.938197589132
"821","19131",56.0215762661073
"822","19133",91.7605565832864
"823","19135",70.8030980620909
"824","19137",54.0531695984069
"825","19139",59.6890587792956
"826","19141",67.0254216452771
"827","19143",56.9947949637758
"828","19145",56.3806400839454
"829","19147",58.5082218162066
"830","19149",84.7902088772846
"831","19151",60.1740167445483
"832","19153",77.424617140683
"833","19155",55.0592775185609
"834","19157",59.8742316557818
"835","19159",49.1932013994047
"836","19161",73.4583394205016
"837","19163",85.9413956843181
"838","19165",48.6920916059611
"839","19167",80.4157496435491
"840","19169",53.8951759336507
"841","19171",72.7001988536671
"842","19173",69.4461635617303
"843","19175",57.4860715939919
"844","19177",65.9084806059215
"845","19179",67.1945000322768
"846","19181",68.3803467072632
"847","19183",57.831985801617
"848","19185",65.1234587670136
"849","19187",73.3613537545536
"850","19189",51.5681435782389
"851","19191",41.0340213755405
"852","19193",85.6482288130165
"853","19195",53.4733342665174
"854","19197",59.1295982984483
"855","20001",62.3947221912927
"856","20003",61.6488457451946
"857","20005",86.2746392286287
"858","20007",18.6575668243863
"859","20009",40.1640046260119
"860","20011",21.1611278062577
"861","20013",66.9630229817325
"862","20015",64.0889338442685
"863","20017",46.3688702444669
"864","20019",73.0119485294118
"865","20021",66.9958600999286
"866","20023",2.31493479639381
"867","20025",6.33527276916873
"868","20027",52.0920458940312
"869","20029",44.6097627916095
"870","20031",65.0145526565056
"871","20033",11.246265730277
"872","20035",67.4349868283712
"873","20037",50.5176587395395
"874","20039",16.5137406742846
"875","20041",57.2423562041868
"876","20043",76.6244167962675
"877","20045",90.037593538425
"878","20047",31.8625056535504
"879","20049",67.0601627423823
"880","20051",32.6399562294826
"881","20053",56.7236237639181
"882","20055",12.9017845568855
"883","20057",23.3880749923164
"884","20059",69.3138661202186
"885","20061",64.2997842277441
"886","20063",13.6963760504202
"887","20065",19.2630112106219
"888","20067",1.17156838757035
"889","20069",13.7222240212428
"890","20071",2.27695812540681
"891","20073",60.6071315101303
"892","20075",4.27507688834965
"893","20077",38.0505489879679
"894","20079",86.0847854356307
"895","20081",1.61527595109358
"896","20083",25.3229405221488
"897","20085",83.304522871338
"898","20087",91.027540120488
"899","20089",35.3931034482759
"900","20091",91.482904228491
"901","20093",7.77849226096229
"902","20095",40.4478334307802
"903","20097",19.0530966561563
"904","20099",69.0152645422793
"905","20101",15.1965014119862
"906","20103",94.7896253602305
"907","20105",54.5973828125
"908","20107",51.6467391304348
"909","20109",6.79247658770756
"910","20111",63.1393074019366
"911","20113",77.7034814675917
"912","20115",48.7949558489117
"913","20117",56.1029164852932
"914","20119",4.10096858563504
"915","20121",68.560391314722
"916","20123",39.7277136710346
"917","20125",81.8961487040152
"918","20127",64.567811210385
"919","20129",0.840074025523384
"920","20131",60.3516965755035
"921","20133",62.1615024846536
"922","20135",21.8232829724281
"923","20137",19.0956532847881
"924","20139",68.7781337918099
"925","20141",40.7996474550663
"926","20143",53.3127024390244
"927","20145",35.6146470676019
"928","20147",24.9131187262028
"929","20149",74.1588339107131
"930","20151",25.929853430791
"931","20153",3.96647368421053
"932","20155",48.7889786433551
"933","20157",40.2582675318583
"934","20159",55.7494488493522
"935","20161",66.44167118828
"936","20163",29.853091000566
"937","20165",31.1768256830387
"938","20167",44.6978469049258
"939","20169",70.2842823712949
"940","20171",6.56147782092011
"941","20173",66.6985437705741
"942","20175",2.76052747252747
"943","20177",90.3645579886456
"944","20179",14.5038163143512
"945","20181",3.1301497628311
"946","20183",32.7889568627451
"947","20185",37.5718280940244
"948","20187",0.559720326010508
"949","20189",2.17310222084655
"950","20191",56.7847016077323
"951","20193",10.422118053737
"952","20195",22.2283292145025
"953","20197",75.389625461579
"954","20199",4.55115054061547
"955","20201",48.2765970765908
"956","20203",2.53282155726148
"957","20205",74.1875734430082
"958","20207",66.4402694277444
"959","20209",96.9023732470334
"960","21001",71.4173776534025
"961","21003",88.5424962021268
"962","21005",70.3611302549966
"963","21007",54.4176343644024
"964","21009",85.4106881405564
"965","21011",77.7463071279865
"966","21013",82.9617541673158
"967","21015",87.3767416346681
"968","21017",77.0872502654184
"969","21019",89.6226546212648
"970","21021",76.4892141756549
"971","21023",92.4069830142896
"972","21025",84.5683342808414
"973","21027",79.7090079269757
"974","21029",74.6602924634421
"975","21031",84.1664710485133
"976","21033",70.7845581094205
"977","21035",46.4265159301131
"978","21037",95.4955018521785
"979","21039",48.2953323903819
"980","21041",95.8016834325601
"981","21043",81.9925587110868
"982","21045",64.641242581134
"983","21047",80.9445351368159
"984","21049",88.071664829107
"985","21051",78.4796461234981
"986","21053",86.8832967635765
"987","21055",62.4375662979239
"988","21057",86.786613531383
"989","21059",91.6204676981221
"990","21061",85.4839564859676
"991","21063",73.3456022944551
"992","21065",95.1077989220108
"993","21067",88.8339570612567
"994","21069",75.9622988873769
"995","21071",83.089097637347
"996","21073",89.9654989384289
"997","21075",56.2350860070758
"998","21077",91.2935162765671
"999","21079",91.4360884190293
"1000","21081",86.6922080725232
"1001","21083",46.272304503867
"1002","21085",75.9936112793964
"1003","21087",80.6468238503507
"1004","21089",90.6683604605002
"1005","21091",89.5447845804989
"1006","21093",82.3587636233697
"1007","21095",80.3981230824761
"1008","21097",79.7485693523481
"1009","21099",82.100269541779
"1010","21101",75.7467658082457
"1011","21103",89.5381118204682
"1012","21105",53.390414767041
"1013","21107",76.0496446700508
"1014","21109",83.3413465443028
"1015","21111",77.7688605803256
"1016","21113",89.3480716475714
"1017","21115",77.3925373134328
"1018","21117",92.0015408320493
"1019","21119",80.714103484015
"1020","21121",78.798940647221
"1021","21123",75.5637934713036
"1022","21125",84.8698022312373
"1023","21127",80.196823482107
"1024","21129",92.5583100093296
"1025","21131",76.6186930196952
"1026","21133",79.6959083741389
"1027","21135",88.1424671557755
"1028","21137",83.4045846231072
"1029","21139",62.4732422196608
"1030","21141",84.3483225545675
"1031","21143",74.3209781774317
"1032","21145",60.5884207208154
"1033","21147",84.9211729362591
"1034","21149",87.1240667545015
"1035","21151",93.4550193909339
"1036","21153",70.4824888565451
"1037","21155",73.8621305618707
"1038","21157",52.7829290504181
"1039","21159",81.2123061897204
